f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,2d9a842a-830c-4848-b626-69d36d0de1aa,http://pluck2.abc.net.au/ver1.0/../static/images/store/14/11/6eb0af65-c837-49b2-ab69-ac7868cc30d4.Full.jpg,Untitled Photo,hiral, uuuMAFKyyyShowyyyGalleryuuu,
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,20633906-4730-4916-9605-c2d94b342dac,http://pluck2.abc.net.au/ver1.0/../static/images/store/4/10/245e1edc-8096-42e4-8a46-c8e4a5fd3fc3.Full.jpg,Mia,miamoo259,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyya32f3654-f6c5-4007-bd05-23729d6edf98uuu uuuDependentyyyIDyyy659uuu uuuMemberyyyIDyyy411uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyMiauuu,
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,56bd9a93-3e44-4396-bc76-0a3b224bf48f,http://pluck2.abc.net.au/ver1.0/../static/images/store/8/8/281689cf-9c0c-44b1-b81e-caa136c4d3cc.Full.jpg,"Noah, Aisha and Carrots ",noahdogan,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyy24536300-df26-41d3-a0dd-53783e8c6ef6uuu uuuDependentyyyIDyyy678uuu uuuMemberyyyIDyyy420uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyYour%20First%20Childuuu,Noah and Aisha grew these from seed and pulled them today. And then ate them all!
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,f1bc8a67-fa2a-47c9-945f-eeb1c439c6be,http://pluck2.abc.net.au/ver1.0/../static/images/store/4/15/d4e5ade9-628e-495d-9f3b-d1fd87ecd85a.Full.jpg,Muddy puddles!,sam027,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyy489dace0-dc9e-4e9f-8d68-42797e91adeeuuu uuuDependentyyyIDyyy693uuu uuuMemberyyyIDyyy430uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyYour%20First%20Childuuu,Tahlia jumping in a puddle in the garden on a rainy sunny day
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,7bf8e196-fd44-4020-89b5-b943570df3d6,http://pluck2.abc.net.au/ver1.0/../static/images/store/8/3/788d6b2f-be28-4bc1-9327-04de9276d7ad.Full.jpg,Kristian digging in the garden,resttime,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyy0f755d93-0119-4ee0-999f-179c9045e385uuu uuuDependentyyyIDyyy699uuu uuuMemberyyyIDyyy435uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyKristianuuu,Loves digging up mums garden
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,8e420e3e-13df-4852-aa83-d8cc59dae949,http://pluck2.abc.net.au/ver1.0/../static/images/store/12/7/8c24de53-beb1-4301-87ef-6a273a9def40.Full.jpg,eggs for peace,rocko7,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyye6fe31ad-6ca0-4247-ad64-09029264988duuu uuuDependentyyyIDyyy764uuu uuuMemberyyyIDyyy470uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyJasperuuu,I look after our 5 chickens and collect their eggs
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,ca49b1d3-c661-48b3-9423-99b93fac7e46,http://pluck2.abc.net.au/ver1.0/../static/images/store/3/3/333afc75-e0c9-445f-a30f-45c31326fe4e.Full.jpg,My new garden,rocko7,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyyc217005e-518d-4f71-9ccf-6926de16c361uuu uuuDependentyyyIDyyy764uuu uuuMemberyyyIDyyy470uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyJasperuuu,
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,9e483ae0-0a2c-423e-a375-8acb899fbae9,http://pluck2.abc.net.au/ver1.0/../static/images/store/7/1/575d6e53-92db-41cb-9161-f04dcaa6dfde.Full.jpg,my bother collecting eggs,rocko7,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyy4235196f-e1e7-4e70-87cb-a161930018bbuuu uuuDependentyyyIDyyy764uuu uuuMemberyyyIDyyy470uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyJasperuuu,
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,c6b30354-8b98-472d-9e86-72f1421ed0b0,http://pluck2.abc.net.au/ver1.0/../static/images/store/4/10/34c6c847-5236-454c-9ace-31f3d6662d4c.Full.jpg,Emmy,chello,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyy836ae7ce-c568-456d-b20e-e5cc5261e58fuuu uuuDependentyyyIDyyy777uuu uuuMemberyyyIDyyy478uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyEmuuu,The garden is going great!
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,03dc8176-d39a-499c-9ba3-c5d1124ee502,http://pluck2.abc.net.au/ver1.0/../static/images/store/6/11/167992bf-7e17-49d3-bb02-b70fb2a0612c.Full.jpg,Katelyn gardening,katelynvanessa,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyyd7f2db44-2a21-4953-83b2-ceadd75a51beuuu uuuDependentyyyIDyyy837uuu uuuMemberyyyIDyyy518uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyYour%20First%20Childuuu,Katelyn helping to pot a Hydrangea
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,ea44d307-4181-4537-ad42-addcebc3c0dd,http://pluck2.abc.net.au/ver1.0/../static/images/store/11/14/fba2fa98-725d-4b7d-8e09-000460534b1b.Full.jpg,Felix with Spider Plant,durstons,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyycceae9b3-2be5-4837-925c-cac3c3e6b4b8uuu uuuDependentyyyIDyyy989uuu uuuMemberyyyIDyyy622uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyFelixuuu,This is a picture of a Spider Plant I have grown
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,612d22dc-ca68-4c06-a560-0c67769a691c,http://pluck2.abc.net.au/ver1.0/../static/images/store/9/4/193319a0-92cf-49de-a4dd-1a3925c77de3.Full.jpg,Art ,artchoc,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyyca1e01f7-9cbc-4c63-b0d2-7550262a2b33uuu uuuDependentyyyIDyyy1075uuu uuuMemberyyyIDyyy679uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyYour%20First%20Childuuu,Helping in the vegie patch.
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,0b763645-6420-4910-b3b3-c5a0664f5170,http://pluck2.abc.net.au/ver1.0/../static/images/store/2/15/224caf6f-117c-447b-9f6a-8dd1c5d54faf.Full.jpg,Our little Green Thumb Caitlin with Grandpa's tomatoes,caitlinlachlan,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyy307a9498-918e-49fc-b6df-77fe6f5ce585uuu uuuDependentyyyIDyyy1131uuu uuuMemberyyyIDyyy717uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyYour%20First%20Childuuu,Our lovely little Green Thumb is hard at work helping her Grandpa pick tomatoes.
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,7aba3556-5da0-4e3c-b0c2-a92035f974cc,http://pluck2.abc.net.au/ver1.0/../static/images/store/6/9/d620af39-23f2-43a3-89c0-653a1f99ab05.Full.jpg,Untitled Photo,ozlemdemir05, uuuMAFKyyyShowyyyGalleryuuu,
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,e4a04d57-6cf5-440e-9aa0-a2d1452b8cb0,http://pluck2.abc.net.au/ver1.0/../static/images/store/0/4/90bc529e-16be-4e8d-94b7-4c27c0fe52c4.Full.jpg,Untitled Photo,pepperpiggy, uuuMAFKyyyShowyyyGalleryuuu,
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,41c3e5ce-061c-41ba-8710-500a57b4e1fe,http://pluck2.abc.net.au/ver1.0/../static/images/store/7/0/7713edee-f276-4ad4-b0c9-cbf40e4b1a79.Full.jpg,Lil with her own grown flower,lillilrain,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyyfbc64a71-2c91-4831-959e-f2a9d28dcf30uuu uuuDependentyyyIDyyy1192uuu uuuMemberyyyIDyyy761uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyLiluuu,This is a picture of Lil with a flower that she has grown herself in her flower garden. She is very pleased with it!
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,5941f4c0-72a8-4e51-a2d1-fbff629fc513,http://pluck2.abc.net.au/ver1.0/../static/images/store/4/15/948534e8-f125-411a-afb6-49474551bd2b.Full.jpg,Carrots,lowvibe75,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyy9f61d43f-9c22-4659-a42f-eb08494f2eb5uuu uuuDependentyyyIDyyy1239uuu uuuMemberyyyIDyyy796uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyCelesteuuu,Some carrots that we planted from seeds and then harvested.
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,6c890772-b641-4205-8677-b4b6ac484a4d,http://pluck2.abc.net.au/ver1.0/../static/images/store/6/15/968472b2-8c6c-4b1c-bf58-1543d7e21a98.Full.jpg,Ada and Fred in the garden,picklebug,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyy8b24f924-8def-4907-9f99-09802a029d8fuuu uuuDependentyyyIDyyy1246uuu uuuMemberyyyIDyyy800uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyYour%20Second%20Childuuu,Two little pickles bugging out in the garden.
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,ef752028-e462-4ede-a780-62cd1aeb6fa8,http://pluck2.abc.net.au/ver1.0/../static/images/store/0/9/10aff2ac-11a6-41c9-9902-57427f4b7fda.Full.jpg,Untitled Photo,bobbyg29, uuuMAFKyyyShowyyyGalleryuuu,
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,1e415684-056f-447e-88ef-d835215295a9,http://pluck2.abc.net.au/ver1.0/../static/images/store/5/2/6527b712-c33b-4fe6-9241-b8f4b6c912de.Full.jpg,Elise in Botanic Gardens,davepaxz,uuuShowyyyIDyyyDIRTGIRLWORLDuuu uuuPrevPhotoKeyyyyca92f952-5b34-4608-81b9-de64c631a58buuu uuuDependentyyyIDyyy1352uuu uuuMemberyyyIDyyy869uuu uuuMAFKyyyShowyyyGalleryuuu uuuDependentyyyNameyyyEliseuuu,Elise in Botanic Gardens
f82927b2-b0bd-42df-8dcd-58a95affe047,ABC KIDS Shows Gallery,e826c3b5-e995-4560-8ac9-6969978230c0,http://pluck2.abc.net.au/ver1.0/../static/images/store/8/14/48aadb32-ead8-4107-bec3-d5b34c5007a6.Full.jpg,Untitled Photo,henrix, uuuMAFKyyyShowyyyGalleryuuu,
